column1,column2,column3,column4,column5,column6
175811,3461.33,0.0,0.0,528.83,2932.5
178063,3461.33,0.0,0.0,557.27,2904.06
179736,3461.33,0.0,0.0,528.83,2932.5
183687,3461.33,0.0,0.0,528.83,2932.5
189561,3461.33,0.0,0.0,495.57,2965.76
195332,3461.33,0.0,0.0,557.27,2904.06
195855,3461.33,0.0,0.0,557.27,2904.06
199591,3461.33,0.0,0.0,559.27,2902.06
206407,3461.33,115.38,0.0,500.35,3076.36
207691,3461.33,0.0,0.0,528.83,2932.5
210315,3461.33,0.0,0.0,509.79,2951.54
215716,3461.33,0.0,0.0,528.83,2932.5
019089,3459.16,0.0,0.0,0.0,3459.16
303565,3457.85,650.0,0.0,540.14,3567.71
293512,3457.05,0.0,0.0,487.45,2969.6
087033,3453.6,0.0,0.0,69.07,3384.53
015199,3448.34,0.0,0.0,0.0,3448.34
149659,3444.62,0.0,0.0,0.0,3444.62
107239,3443.22,0.0,0.0,552.48,2890.74
298343,3441.84,0.0,0.0,1345.79,2096.05
301619,3440.23,0.0,0.0,482.89,2957.34
306722,3439.89,0.0,0.0,537.44,2902.45
304437,3434.61,0.0,0.0,550.22,2884.39
076881,3430.83,0.0,0.0,159.82,3271.01
084093,3429.77,0.0,0.0,68.6,3361.17
306082,3428.75,0.0,0.0,480.1,2948.65
055531,3428.41,0.0,0.0,503.31,2925.1
078051,3428.41,0.0,0.0,68.57,3359.84
300300,3427.36,0.0,0.0,480.21,2947.15
065170,3420.67,0.0,0.0,0.0,3420.67
136867,3419.93,0.0,0.0,0.0,3419.93
298290,3415.56,0.0,0.0,477.35,2938.21
297385,3413.51,650.0,0.0,476.84,3586.67
299179,3413.51,0.0,0.0,448.86,2964.65
106810,3411.58,0.0,0.0,68.23,3343.35
002267,3402.53,0.0,0.0,68.05,3334.48
077739,3402.37,0.0,0.0,68.05,3334.32
060925,3400.51,0.0,0.0,0.0,3400.51
082252,3399.36,0.0,0.0,497.59,2901.77
307124,3396.96,650.0,0.0,531.01,3515.95
301184,3393.83,650.0,0.0,474.03,3569.8
115924,3392.89,0.0,0.0,67.86,3325.03
004201,3392.81,0.0,0.0,0.0,3392.81
023477,3390.66,372.97,0.0,594.58,3169.05
293481,3390.4,0.0,0.0,470.76,2919.64
054330,3388.33,0.0,0.0,500.57,2887.76
185221,3387.53,0.0,0.0,67.75,3319.78
306868,3386.47,0.0,0.0,500.99,2885.48
306999,3386.47,0.0,0.0,500.99,2885.48
307050,3386.47,0.0,0.0,529.43,2857.04
010456,3384.15,0.0,0.0,0.0,3384.15
022586,3379.39,0.0,0.0,67.59,3311.8
028371,3374.83,0.0,0.0,67.5,3307.33
306866,3372.83,650.0,0.0,471.12,3551.71
303516,3372.08,0.0,0.0,466.29,2905.79
289427,3367.26,566.03,0.0,433.74,3499.55
297642,3366.55,650.0,0.0,465.87,3550.68
308411,3365.99,0.0,0.0,465.58,2900.41
284979,3365.14,737.14,0.0,451.25,3651.03
228125,3364.62,0.0,0.0,438.17,2926.45
252786,3364.62,0.0,0.0,437.67,2926.95
289152,3364.36,1937.49,0.0,426.85,4875.0
295381,3361.53,489.93,0.0,411.41,3440.05
008249,3359.99,0.0,0.0,216.4,3143.59
290703,3358.3,563.04,0.0,432.42,3488.92
132233,3357.91,0.0,0.0,463.23,2894.68
227595,3357.91,0.0,0.0,463.08,2894.83
298960,3356.86,0.0,0.0,437.72,2919.14
303625,3356.86,0.0,0.0,463.05,2893.81
305088,3356.54,0.0,0.0,454.53,2902.01
289085,3351.34,1025.25,0.0,411.0,3965.59
291507,3348.92,476.89,0.0,421.27,3404.54
131946,3347.35,0.0,0.0,487.36,2859.99
132934,3347.35,0.0,0.0,157.38,3189.97
299773,3344.49,0.0,0.0,460.04,2884.45
302883,3344.49,0.0,0.0,460.04,2884.45
306685,3344.49,0.0,0.0,460.04,2884.45
293333,3343.81,0.0,0.0,459.41,2884.4
293787,3342.9,372.44,0.0,409.76,3305.58
294383,3341.14,557.32,0.0,429.91,3468.55
127728,3339.78,0.0,0.0,146.17,3193.61
290496,3339.78,650.0,0.0,419.06,3570.72
290550,3339.78,0.0,0.0,458.43,2881.35
292407,3339.78,0.0,0.0,458.43,2881.35
292533,3339.78,650.0,0.0,433.7,3556.08
293329,3339.78,325.0,0.0,458.43,3206.35
294218,3339.78,0.0,0.0,458.43,2881.35
294379,3339.78,0.0,0.0,458.43,2881.35
295379,3339.78,0.0,0.0,458.43,2881.35
296809,3339.28,0.0,0.0,459.23,2880.05
287362,3338.36,2349.87,0.0,448.82,5239.41
289783,3338.36,1978.95,0.0,408.92,4908.39
289827,3338.36,1206.39,0.0,428.96,4115.79
290359,3338.36,2164.4,0.0,461.8,5040.96
290612,3338.36,111.28,0.0,437.38,3012.26
290721,3338.36,259.65,0.0,443.67,3154.34
290817,3338.36,556.39,0.0,428.96,3465.79
293412,3338.36,259.65,0.0,396.32,3201.69
293760,3338.36,761.28,0.0,422.82,3676.82
294314,3338.36,1856.39,0.0,428.96,4765.79
295015,3338.36,111.28,0.0,436.54,3013.1
295205,3338.36,37.09,0.0,447.32,2928.13
295611,3338.36,436.28,0.0,422.82,3351.82
295668,3338.36,111.28,0.0,437.38,3012.26
296085,3338.36,761.28,0.0,446.59,3653.05
296409,3338.36,556.39,0.0,208.67,3686.08
297135,3338.36,1906.12,0.0,408.92,4835.56
297230,3338.36,259.65,0.0,424.32,3173.69
282870,3338.35,0.0,0.0,458.85,2879.5
283852,3338.35,0.0,0.0,458.31,2880.04
285730,3338.35,0.0,0.0,458.54,2879.81
286662,3338.35,0.0,0.0,433.03,2905.32
287376,3338.35,556.39,0.0,461.36,3433.38
288056,3338.35,0.0,0.0,458.08,2880.27
288200,3338.35,650.0,0.0,458.54,3529.81
288249,3338.35,1300.0,0.0,404.59,4233.76
288299,3338.35,0.0,0.0,433.53,2904.82
288338,3338.35,650.0,0.0,419.64,3568.71
288448,3338.35,0.0,0.0,458.54,2879.81
288533,3338.35,650.0,0.0,405.09,3583.26
288577,3338.35,0.0,0.0,458.08,2880.27
288719,3338.35,650.0,0.0,433.53,3554.82
288721,3338.35,650.0,0.0,458.54,3529.81
288794,3338.35,1950.0,0.0,419.31,4869.04
289072,3338.35,0.0,0.0,419.81,2918.54
289084,3338.35,0.0,0.0,458.08,2880.27
289087,3338.35,0.0,0.0,434.03,2904.32
289091,3338.35,0.0,0.0,459.0,2879.35
289092,3338.35,650.0,0.0,419.81,3568.54
289102,3338.35,0.0,0.0,433.86,2904.49
289317,3338.35,325.0,0.0,459.0,3204.35
289321,3338.35,0.0,0.0,458.85,2879.5
289332,3338.35,650.0,0.0,380.05,3608.3
289334,3338.35,650.0,0.0,459.0,3529.35
289426,3338.35,325.0,0.0,459.0,3204.35
289770,3338.35,1625.0,0.0,458.54,4504.81
289775,3338.35,0.0,0.0,434.03,2904.32
289777,3338.35,325.0,0.0,406.0,3257.35
289826,3338.35,650.0,0.0,419.31,3569.04
289879,3338.35,650.0,0.0,458.08,3530.27
289995,3338.35,650.0,0.0,458.54,3529.81
290032,3338.35,0.0,0.0,433.53,2904.82
290282,3338.35,222.56,0.0,426.33,3134.58
290457,3338.35,650.0,0.0,433.53,3554.82
290459,3338.35,0.0,0.0,458.54,2879.81
290648,3338.35,0.0,0.0,458.08,2880.27
290714,3338.35,0.0,0.0,433.53,2904.82
290735,3338.35,0.0,0.0,405.09,2933.26
290736,3338.35,650.0,0.0,459.0,3529.35
290745,3338.35,0.0,0.0,418.81,2919.54
290802,3338.35,650.0,0.0,433.03,3555.32
290844,3338.35,650.0,0.0,419.31,3569.04
290896,3338.35,0.0,0.0,458.85,2879.5
290949,3338.35,0.0,0.0,458.08,2880.27
291024,3338.35,1300.0,0.0,418.81,4219.54
291028,3338.35,0.0,0.0,458.54,2879.81
291356,3338.35,975.0,0.0,458.08,3855.27
291496,3338.35,0.0,0.0,434.03,2904.32
291645,3338.35,0.0,0.0,433.53,2904.82
291691,3338.35,650.0,0.0,419.31,3569.04
291720,3338.35,0.0,0.0,458.54,2879.81
291721,3338.35,0.0,0.0,279.02,3059.33
291728,3338.35,650.0,0.0,419.31,3569.04
291805,3338.35,0.0,0.0,459.0,2879.35
291885,3338.35,325.0,0.0,291.8,3371.55
291902,3338.35,650.0,0.0,459.0,3529.35
292018,3338.35,0.0,0.0,459.0,2879.35
292080,3338.35,325.0,0.0,458.54,3204.81
292128,3338.35,0.0,0.0,434.03,2904.32
292164,3338.35,0.0,0.0,459.0,2879.35
292301,3338.35,0.0,0.0,419.31,2919.04
292313,3338.35,0.0,0.0,434.03,2904.32
292405,3338.35,0.0,0.0,419.31,2919.04
292586,3338.35,650.0,0.0,458.08,3530.27
292640,3338.35,0.0,0.0,459.0,2879.35
292694,3338.35,0.0,0.0,459.0,2879.35
292909,3338.35,0.0,0.0,434.03,2904.32
293018,3338.35,0.0,0.0,458.54,2879.81
293110,3338.35,0.0,0.0,459.0,2879.35
293154,3338.35,0.0,0.0,458.85,2879.5
293305,3338.35,650.0,0.0,459.0,3529.35
293471,3338.35,0.0,0.0,458.85,2879.5
293652,3338.35,650.0,0.0,433.53,3554.82
293682,3338.35,650.0,0.0,458.08,3530.27
293710,3338.35,0.0,0.0,458.85,2879.5
293718,3338.35,325.0,0.0,433.53,3229.82
293727,3338.35,0.0,0.0,458.54,2879.81
293785,3338.35,0.0,0.0,420.22,2918.13
293796,3338.35,325.0,0.0,418.81,3244.54
293806,3338.35,0.0,0.0,458.08,2880.27
293907,3338.35,0.0,0.0,458.08,2880.27
293910,3338.35,0.0,0.0,459.0,2879.35
293927,3338.35,0.0,0.0,458.54,2879.81
294034,3338.35,0.0,0.0,434.03,2904.32
294063,3338.35,0.0,0.0,458.54,2879.81
294244,3338.35,0.0,0.0,458.54,2879.81
294303,3338.35,0.0,0.0,433.86,2904.49
294311,3338.35,0.0,0.0,405.59,2932.76
294336,3338.35,650.0,0.0,419.64,3568.71
294337,3338.35,650.0,0.0,418.81,3569.54
294415,3338.35,650.0,0.0,458.08,3530.27
294436,3338.35,0.0,0.0,459.0,2879.35
294450,3338.35,0.0,0.0,458.54,2879.81
294454,3338.35,1300.0,0.0,459.0,4179.35
294540,3338.35,0.0,0.0,433.53,2904.82
294785,3338.35,0.0,0.0,459.0,2879.35
294829,3338.35,0.0,0.0,500.65,2837.7
295047,3338.35,0.0,0.0,459.0,2879.35
295059,3338.35,1300.0,0.0,433.7,4204.65
295071,3338.35,1950.0,0.0,459.38,4828.97
295128,3338.35,650.0,0.0,433.53,3554.82
295145,3338.35,0.0,0.0,458.54,2879.81
295156,3338.35,0.0,0.0,459.0,2879.35
295207,3338.35,0.0,0.0,433.53,2904.82
295504,3338.35,0.0,0.0,458.54,2879.81
295510,3338.35,0.0,0.0,458.08,2880.27
295519,3338.35,0.0,0.0,458.85,2879.5
295601,3338.35,0.0,0.0,458.54,2879.81
295617,3338.35,0.0,0.0,458.08,2880.27
295634,3338.35,0.0,0.0,511.45,2826.9
295643,3338.35,1950.0,0.0,405.09,4883.26
295682,3338.35,0.0,0.0,458.54,2879.81
295754,3338.35,0.0,0.0,458.54,2879.81
295807,3338.35,650.0,0.0,458.54,3529.81
295814,3338.35,0.0,0.0,458.08,2880.27
295815,3338.35,0.0,0.0,405.09,2933.26
295816,3338.35,0.0,0.0,459.0,2879.35
295823,3338.35,0.0,0.0,458.85,2879.5
295927,3338.35,0.0,0.0,458.54,2879.81
295968,3338.35,325.0,0.0,458.54,3204.81
296000,3338.35,325.0,0.0,418.81,3244.54
296025,3338.35,975.0,0.0,458.08,3855.27
296041,3338.35,650.0,0.0,419.31,3569.04
296206,3338.35,0.0,0.0,559.99,2778.36
296387,3338.35,0.0,0.0,458.31,2880.04
296534,3338.35,325.0,0.0,458.54,3204.81
296757,3338.35,0.0,0.0,458.54,2879.81
296782,3338.35,0.0,0.0,458.54,2879.81
296823,3338.35,0.0,0.0,433.53,2904.82
296832,3338.35,325.0,0.0,434.03,3229.32
296841,3338.35,650.0,0.0,459.0,3529.35
297093,3338.35,0.0,0.0,458.08,2880.27
297169,3338.35,0.0,0.0,458.54,2879.81
297190,3338.35,0.0,0.0,458.54,2879.81
297238,3338.35,0.0,0.0,433.53,2904.82
297250,3338.35,0.0,0.0,419.81,2918.54
298055,3338.35,0.0,0.0,458.08,2880.27
299164,3338.35,0.0,0.0,458.08,2880.27
299391,3338.35,0.0,0.0,458.08,2880.27
306556,3338.35,0.0,0.0,419.31,2919.04
298916,3338.34,0.0,0.0,458.54,2879.8
299215,3338.34,650.0,0.0,572.5,3415.84
299455,3338.34,650.0,0.0,458.54,3529.8
299511,3338.34,0.0,0.0,458.08,2880.26
299521,3338.34,0.0,0.0,458.08,2880.26
299937,3338.34,0.0,0.0,433.53,2904.81
299944,3338.34,650.0,0.0,458.54,3529.8
300153,3338.34,0.0,0.0,458.08,2880.26
300171,3338.34,0.0,0.0,458.54,2879.8
300197,3338.34,0.0,0.0,433.53,2904.81
300244,3338.34,0.0,0.0,458.54,2879.8
300299,3338.34,0.0,0.0,458.08,2880.26
300302,3338.34,0.0,0.0,404.59,2933.75
300321,3338.34,0.0,0.0,458.54,2879.8
300338,3338.34,650.0,0.0,307.93,3680.41
300339,3338.34,0.0,0.0,501.41,2836.93
300382,3338.34,1112.78,0.0,579.01,3872.11
300390,3338.34,2225.56,0.0,428.96,5134.94
300407,3338.34,259.65,0.0,423.09,3174.9
300458,3338.34,556.39,0.0,428.96,3465.77
300534,3338.34,0.0,0.0,458.54,2879.8
300548,3338.34,0.0,0.0,459.0,2879.34
300632,3338.34,325.0,0.0,458.08,3205.26
282511,3338.15,0.0,0.0,499.76,2838.39
283601,3338.15,0.0,0.0,524.8,2813.35
306990,3333.14,0.0,0.0,521.43,2811.71
010405,3332.22,0.0,0.0,145.03,3187.19
238791,3332.22,0.0,0.0,1220.09,2112.13
283066,3332.22,0.0,0.0,456.59,2875.63
283144,3332.22,1972.28,0.0,407.27,4897.23
283640,3332.22,0.0,0.0,456.59,2875.63
283840,3332.22,0.0,0.0,431.95,2900.27
283841,3332.22,111.07,0.0,407.04,3036.25
283938,3332.22,0.0,0.0,332.83,2999.39
285639,3332.22,0.0,0.0,903.69,2428.53
286479,3332.22,0.0,0.0,462.77,2869.45
286540,3332.22,0.0,0.0,456.97,2875.25
286557,3332.22,1390.49,0.0,447.99,4274.72
287139,3332.22,0.0,0.0,456.59,2875.63
288862,3332.22,0.0,0.0,456.59,2875.63
306987,3332.22,0.0,0.0,488.86,2843.36
166201,3332.13,0.0,0.0,498.57,2833.56
181994,3331.39,0.0,0.0,469.99,2861.4
021105,3331.36,0.0,0.0,66.63,3264.73
306878,3326.42,0.0,0.0,520.42,2806.0
307225,3326.42,0.0,0.0,520.42,2806.0
306859,3326.14,0.0,0.0,496.05,2830.09
156515,3325.43,38.83,0.0,434.35,2929.91
305769,3325.36,554.09,0.0,442.06,3437.39
302847,3325.13,0.0,0.0,481.76,2843.37
306684,3325.13,0.0,0.0,520.23,2804.9
306691,3325.13,0.0,0.0,520.23,2804.9
306716,3325.13,0.0,0.0,520.23,2804.9
306792,3325.13,0.0,0.0,520.23,2804.9
306826,3325.13,650.0,0.0,481.76,3493.37
306886,3325.13,0.0,0.0,481.76,2843.37
306889,3325.13,0.0,0.0,520.23,2804.9
306895,3325.13,0.0,0.0,520.23,2804.9
306912,3325.13,0.0,0.0,495.98,2829.15
306989,3325.13,0.0,0.0,520.23,2804.9
306994,3325.13,0.0,0.0,520.23,2804.9
307133,3325.13,0.0,0.0,520.23,2804.9
307227,3325.13,0.0,0.0,495.98,2829.15
307498,3325.13,0.0,0.0,520.23,2804.9
308187,3325.13,0.0,0.0,520.23,2804.9
303853,3324.85,325.0,0.0,520.19,3129.66
303883,3324.85,0.0,0.0,520.19,2804.66
305862,3324.85,0.0,0.0,520.19,2804.66
306301,3324.85,650.0,0.0,520.19,3454.66
306764,3324.85,650.0,0.0,520.19,3454.66
306809,3324.85,0.0,0.0,495.96,2828.89
306823,3324.85,0.0,0.0,520.19,2804.66
306824,3324.85,0.0,0.0,520.19,2804.66
306883,3324.85,0.0,0.0,520.19,2804.66
306885,3324.85,0.0,0.0,520.19,2804.66
306901,3324.85,0.0,0.0,520.19,2804.66
307003,3324.85,0.0,0.0,495.96,2828.89
307080,3324.85,0.0,0.0,520.19,2804.66
308181,3324.85,0.0,0.0,520.19,2804.66
029718,3324.77,0.0,0.0,66.5,3258.27
304293,3324.58,0.0,0.0,481.72,2842.86
306446,3324.58,0.0,0.0,495.93,2828.65
306650,3324.58,0.0,0.0,495.93,2828.65
306653,3324.58,0.0,0.0,520.15,2804.43
306799,3324.58,0.0,0.0,520.15,2804.43
306888,3324.58,0.0,0.0,520.15,2804.43
306893,3324.58,650.0,0.0,520.15,3454.43
306947,3324.58,0.0,0.0,520.15,2804.43
307194,3324.58,0.0,0.0,520.15,2804.43
307304,3324.58,0.0,0.0,520.15,2804.43
307499,3324.58,0.0,0.0,495.93,2828.65
307537,3324.58,1300.0,0.0,481.72,4142.86
308053,3324.58,0.0,0.0,520.15,2804.43
302882,3324.3,0.0,0.0,520.11,2804.19
306308,3324.3,0.0,0.0,495.91,2828.39
306602,3324.3,0.0,0.0,520.11,2804.19
306660,3324.3,0.0,0.0,520.11,2804.19
306731,3324.3,0.0,0.0,520.11,2804.19
306789,3324.3,325.0,0.0,467.48,3181.82
306807,3324.3,0.0,0.0,495.91,2828.39
306862,3324.3,650.0,0.0,481.69,3492.61
306997,3324.3,0.0,0.0,520.11,2804.19
303492,3324.1,1205.33,0.0,442.12,4087.31
306698,3323.88,0.0,0.0,520.04,2803.84
165557,3323.64,0.0,0.0,181.78,3141.86
141160,3323.62,553.94,0.0,443.16,3434.4
084662,3323.61,0.0,0.0,210.21,3113.4
098663,3323.61,0.0,0.0,210.21,3113.4
124915,3323.61,0.0,0.0,520.97,2802.64
155080,3323.61,0.0,0.0,210.21,3113.4
157058,3323.61,0.0,0.0,496.9,2826.71
160725,3323.61,650.0,0.0,496.9,3476.71
167606,3323.61,0.0,0.0,520.97,2802.64
170445,3323.61,0.0,0.0,482.68,2840.93
182079,3323.61,1665.6,0.0,495.88,4493.33
187437,3323.61,0.0,0.0,520.97,2802.64
189618,3323.61,0.0,0.0,520.97,2802.64
192929,3323.61,0.0,0.0,432.07,2891.54
306753,3323.38,650.0,0.0,519.97,3453.41
233251,3323.37,0.0,0.0,454.67,2868.7
303301,3323.29,0.0,0.0,519.95,2803.34
304071,3323.29,0.0,0.0,495.84,2827.45
305760,3323.29,1300.0,0.0,495.84,4127.45
306157,3323.29,650.0,0.0,495.84,3477.45
306727,3323.29,0.0,0.0,519.95,2803.34
306733,3323.29,0.0,0.0,519.95,2803.34
306743,3323.29,0.0,0.0,519.95,2803.34
306748,3323.29,0.0,0.0,519.95,2803.34
306810,3323.29,0.0,0.0,519.95,2803.34
306861,3323.29,0.0,0.0,495.84,2827.45
306894,3323.29,0.0,0.0,519.95,2803.34
307361,3323.29,0.0,0.0,519.95,2803.34
307394,3323.29,0.0,0.0,519.95,2803.34
307509,3323.29,0.0,0.0,467.4,2855.89
308119,3323.29,0.0,0.0,519.95,2803.34
195022,3323.17,73.86,0.0,481.68,2915.35
303376,3323.01,0.0,0.0,519.91,2803.1
306170,3323.01,325.0,0.0,514.89,3133.12
306689,3323.01,650.0,0.0,519.91,3453.1
306717,3323.01,0.0,0.0,519.91,2803.1
307048,3323.01,0.0,0.0,519.91,2803.1
081302,3322.88,0.0,0.0,0.0,3322.88
115398,3322.88,0.0,0.0,66.46,3256.42
116963,3322.88,0.0,0.0,0.0,3322.88
238392,3322.88,0.0,0.0,454.32,2868.56
303305,3322.73,0.0,0.0,519.87,2802.86
304731,3322.73,0.0,0.0,519.87,2802.86
306801,3322.73,650.0,0.0,495.8,3476.93
306869,3322.73,0.0,0.0,481.58,2841.15
306916,3322.73,325.0,0.0,503.3,3144.43
307134,3322.73,0.0,0.0,519.87,2802.86
130087,3322.01,0.0,0.0,430.15,2891.86
191540,3322.01,0.0,0.0,499.01,2823.0
307307,3321.17,0.0,0.0,519.64,2801.53
306404,3320.89,325.0,0.0,495.66,3150.23
306899,3320.62,0.0,0.0,519.55,2801.07
307195,3320.62,0.0,0.0,481.42,2839.2
304760,3318.67,1032.56,0.0,518.32,3832.91
306805,3317.76,0.0,0.0,519.13,2798.63
090867,3317.72,0.0,0.0,209.21,3108.51
239054,3317.72,0.0,0.0,1143.29,2174.43
306871,3317.21,0.0,0.0,519.04,2798.17
007633,3316.63,0.0,0.0,0.0,3316.63
306447,3315.92,0.0,0.0,481.07,2834.85
306806,3315.92,325.0,0.0,518.85,3122.07
307250,3315.92,0.0,0.0,518.85,2797.07
302845,3315.64,0.0,0.0,518.81,2796.83
303753,3315.64,0.0,0.0,518.81,2796.83
306718,3315.64,0.0,0.0,518.81,2796.83
307284,3315.64,325.0,0.0,518.81,3121.83
306907,3315.59,650.0,0.0,495.26,3470.33
306676,3315.37,325.0,0.0,481.02,3159.35
306683,3315.37,0.0,0.0,518.77,2796.6
307118,3315.37,650.0,0.0,518.77,3446.6
307374,3315.37,0.0,0.0,495.24,2820.13
305462,3315.1,552.52,0.0,442.01,3425.61
302870,3315.09,0.0,0.0,495.22,2819.87
302872,3315.09,650.0,0.0,518.72,3446.37
302886,3315.09,650.0,0.0,518.72,3446.37
302909,3315.09,0.0,0.0,481.0,2834.09
302910,3315.09,0.0,0.0,518.72,2796.37
303235,3315.09,0.0,0.0,495.22,2819.87
303250,3315.09,0.0,0.0,518.72,2796.37
303523,3315.09,0.0,0.0,495.22,2819.87
303710,3315.09,0.0,0.0,518.72,2796.37
303767,3315.09,0.0,0.0,846.75,2468.34
303864,3315.09,0.0,0.0,518.72,2796.37
303986,3315.09,0.0,0.0,518.72,2796.37
303989,3315.09,650.0,0.0,518.72,3446.37
304133,3315.09,0.0,0.0,495.22,2819.87
304454,3315.09,650.0,0.0,542.33,3422.76
304465,3315.09,650.0,0.0,518.72,3446.37
304590,3315.09,0.0,0.0,518.72,2796.37
304592,3315.09,650.0,0.0,481.0,3484.09
304594,3315.09,0.0,0.0,518.72,2796.37
304630,3315.09,0.0,0.0,518.72,2796.37
304736,3315.09,0.0,0.0,518.72,2796.37
304795,3315.09,650.0,0.0,495.22,3469.87
304844,3315.09,0.0,0.0,518.72,2796.37
305764,3315.09,1300.0,0.0,481.0,4134.09
305766,3315.09,0.0,0.0,518.72,2796.37
305771,3315.09,975.0,0.0,481.0,3809.09
305861,3315.09,0.0,0.0,518.72,2796.37
305960,3315.09,0.0,0.0,518.72,2796.37
306107,3315.09,0.0,0.0,518.72,2796.37
306127,3315.09,0.0,0.0,481.0,2834.09
306643,3315.09,0.0,0.0,518.72,2796.37
306644,3315.09,0.0,0.0,518.72,2796.37
306647,3315.09,325.0,0.0,518.72,3121.37
306652,3315.09,0.0,0.0,518.72,2796.37
306692,3315.09,0.0,0.0,518.72,2796.37
306746,3315.09,650.0,0.0,495.22,3469.87
306756,3315.09,0.0,0.0,518.72,2796.37
306798,3315.09,325.0,0.0,518.72,3121.37
306800,3315.09,0.0,0.0,518.72,2796.37
306803,3315.09,0.0,0.0,518.72,2796.37
306808,3315.09,0.0,0.0,518.72,2796.37
306867,3315.09,0.0,0.0,518.72,2796.37
306897,3315.09,0.0,0.0,518.72,2796.37
306898,3315.09,0.0,0.0,518.72,2796.37
306900,3315.09,0.0,0.0,495.22,2819.87
306911,3315.09,0.0,0.0,466.78,2848.31
306945,3315.09,0.0,0.0,518.72,2796.37
306949,3315.09,0.0,0.0,518.72,2796.37
306988,3315.09,0.0,0.0,518.72,2796.37
306991,3315.09,0.0,0.0,518.72,2796.37
307078,3315.09,0.0,0.0,518.72,2796.37
307232,3315.09,0.0,0.0,518.72,2796.37
307395,3315.09,1300.0,0.0,452.57,4162.52
307506,3315.09,0.0,0.0,518.72,2796.37
307508,3315.09,0.0,0.0,518.72,2796.37
308120,3315.09,0.0,0.0,518.72,2796.37
301770,3314.77,0.0,0.0,489.85,2824.92
297351,3313.27,0.0,0.0,451.97,2861.3
113743,3313.07,0.0,0.0,66.26,3246.81
088803,3312.9,0.0,0.0,66.26,3246.64
117111,3312.19,0.0,0.0,66.24,3245.95
056103,3308.92,547.81,0.0,497.84,3358.89
049115,3308.91,0.0,0.0,0.0,3308.91
059340,3308.91,254.79,0.0,555.32,3008.38
169161,3304.79,0.0,0.0,515.08,2789.71
025364,3301.34,0.0,0.0,206.43,3094.91
018261,3301.08,0.0,0.0,0.0,3301.08
303671,3300.2,0.0,0.0,412.57,2887.63
297314,3297.96,0.0,0.0,448.25,2849.71
068551,3296.55,0.0,0.0,65.93,3230.62
074519,3296.55,0.0,0.0,205.61,3090.94
086240,3296.55,362.62,0.0,1030.84,2628.33
086703,3296.55,650.0,0.0,491.58,3454.97
092746,3296.55,0.0,0.0,477.36,2819.19
102504,3296.55,0.0,0.0,513.84,2782.71
129160,3296.55,0.0,0.0,491.58,2804.97
134571,3296.55,0.0,0.0,1002.15,2294.4
138363,3296.55,362.62,0.0,543.42,3115.75
139394,3296.55,0.0,0.0,513.84,2782.71
149896,3296.55,0.0,0.0,491.58,2804.97
159735,3296.55,0.0,0.0,513.84,2782.71
182109,3296.55,0.0,0.0,513.84,2782.71
183792,3296.55,0.0,0.0,477.36,2819.19
184021,3296.55,0.0,0.0,491.58,2804.97
188913,3296.55,0.0,0.0,491.58,2804.97
196371,3296.55,0.0,0.0,513.84,2782.71
197173,3296.55,0.0,0.0,463.14,2833.41
203394,3296.55,0.0,0.0,513.84,2782.71
209261,3296.55,362.62,0.0,539.79,3119.38
217395,3296.55,0.0,0.0,447.91,2848.64
227781,3296.55,0.0,0.0,447.91,2848.64
197122,3296.54,1084.88,0.0,925.86,3455.56
306072,3295.47,0.0,0.0,445.37,2850.1
107301,3294.99,0.0,0.0,82.57,3212.42
077691,3292.22,914.51,0.0,489.24,3717.49
008605,3291.96,0.0,0.0,1979.97,1311.99
026018,3291.32,0.0,0.0,0.0,3291.32
182818,3286.96,0.0,0.0,138.24,3148.72
301861,3286.19,0.0,0.0,445.39,2840.8
304503,3284.64,839.41,0.0,443.79,3680.26
305860,3284.64,0.0,0.0,510.7,2773.94
078077,3284.62,0.0,0.0,65.69,3218.93
275417,3284.49,325.0,0.0,409.29,3200.2
301754,3274.39,347.86,0.0,399.52,3222.73
115878,3271.11,0.0,0.0,201.29,3069.82
306409,3268.96,0.0,0.0,479.37,2789.59
082210,3265.08,359.16,0.0,483.88,3140.36
097497,3265.08,72.56,0.0,470.52,2867.12
013803,3257.41,0.0,0.0,0.0,3257.41
297098,3256.38,804.11,0.0,376.68,3683.81
305993,3256.08,0.0,0.0,438.05,2818.03
056791,3253.17,0.0,0.0,0.0,3253.17
119903,3253.17,0.0,0.0,0.0,3253.17
022888,3251.44,0.0,0.0,0.0,3251.44
294225,3250.82,0.0,0.0,436.77,2814.05
297527,3249.66,553.1,0.0,418.3,3384.46
297876,3248.22,0.0,0.0,436.14,2812.08
299823,3247.11,882.53,0.0,396.42,3733.22
307122,3245.15,650.0,0.0,475.8,3419.35
307271,3244.65,0.0,0.0,475.72,2768.93
044393,3241.32,0.0,0.0,64.83,3176.49
012483,3241.15,0.0,0.0,64.82,3176.33
070131,3241.13,0.0,0.0,196.19,3044.94
233153,3238.31,0.0,0.0,401.13,2837.18
299732,3237.79,1156.4,0.0,508.17,3886.02
306386,3236.23,325.0,0.0,426.08,3135.15
306405,3236.23,0.0,0.0,454.52,2781.71
299503,3234.58,0.0,0.0,433.05,2801.53
031666,3233.83,0.0,0.0,0.0,3233.83
292171,3227.08,975.0,0.0,385.42,3816.66
293625,3223.17,1896.77,0.0,452.87,4667.07
